x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
51736.8316650391,-87.9569098032,51736.8316650391,nan,51736.8316650391,nan,51736.8316650391,-205.4521315479
51975.2502441406,-87.9912134753,51975.2502441406,nan,51975.2502441406,nan,51975.2502441406,-205.8774355900
52213.6688232422,-88.0259166871,52213.6688232422,nan,52213.6688232422,nan,52213.6688232422,-206.3202450084
52452.0874023437,-88.0609805289,52452.0874023437,nan,52452.0874023437,nan,52452.0874023437,-206.7792454462
52690.5059814453,-88.0963726687,52690.5059814453,nan,52690.5059814453,nan,52690.5059814453,-207.2529708630
52928.9245605469,-88.1320672999,52928.9245605469,nan,52928.9245605469,nan,52928.9245605469,-207.7397993948
53167.3431396484,-88.1680449444,53167.3431396484,nan,53167.3431396484,nan,53167.3431396484,-208.2379528696
53405.76171875,-88.2042921133,53405.76171875,nan,53405.76171875,nan,53405.76171875,-208.7455012131
53644.1802978516,-88.2408008286,53644.1802978516,nan,53644.1802978516,nan,53644.1802978516,-209.2603730485
53882.5988769531,-88.2775680105,53882.5988769531,nan,53882.5988769531,nan,53882.5988769531,-209.7803737759
54121.0174560547,-88.3145947368,54121.0174560547,nan,54121.0174560547,nan,54121.0174560547,-210.3032122554
54359.4360351562,-88.3518853826,54359.4360351562,nan,54359.4360351562,nan,54359.4360351562,-210.8265368861
54597.8546142578,-88.3894466483,54597.8546142578,nan,54597.8546142578,nan,54597.8546142578,-211.3479813310
54836.2731933594,-88.4272864878,54836.2731933594,nan,54836.2731933594,nan,54836.2731933594,-211.8652193807
55074.6917724609,-88.4654129461,55074.6917724609,nan,55074.6917724609,nan,55074.6917724609,-212.3760275077
55313.1103515625,-88.5038329207,55313.1103515625,nan,55313.1103515625,nan,55313.1103515625,-212.8783526076
55551.5289306641,-88.5425508584,55551.5289306641,nan,55551.5289306641,nan,55551.5289306641,-213.3703813731
55789.9475097656,-88.5815674036,55789.9475097656,nan,55789.9475097656,nan,55789.9475097656,-213.850606867
56028.3660888672,-88.6208780134,56028.3660888672,nan,56028.3660888672,nan,56028.3660888672,-214.3178873193
56266.7846679687,-88.6604715568,56266.7846679687,nan,56266.7846679687,nan,56266.7846679687,-214.7714921265
56505.2032470703,-88.7003289174,56505.2032470703,nan,56505.2032470703,nan,56505.2032470703,-215.2111305589
56743.6218261719,-88.7404216208,56743.6218261719,nan,56743.6218261719,nan,56743.6218261719,-215.6369597774
56982.0404052734,-88.7807105081,56982.0404052734,nan,56982.0404052734,nan,56982.0404052734,-216.0495703
57220.458984375,-88.8211444831,57220.458984375,nan,57220.458984375,nan,57220.458984375,-216.4499488188
57458.8775634766,-88.8616593578,57458.8775634766,nan,57458.8775634766,nan,57458.8775634766,-216.8394199950
57697.2961425781,-88.9021768274,57697.2961425781,nan,57697.2961425781,nan,57697.2961425781,-217.2195702777
57935.7147216797,-88.9426036066,57935.7147216797,nan,57935.7147216797,nan,57935.7147216797,-217.5921577391
58174.1333007812,-88.9828307588,58174.1333007812,nan,58174.1333007812,nan,58174.1333007812,-217.9590122864
58412.5518798828,-89.0227332563,58412.5518798828,nan,58412.5518798828,nan,58412.5518798828,-218.3219304557
58650.9704589844,-89.0621698044,58650.9704589844,nan,58650.9704589844,nan,58650.9704589844,-218.6825684315
58889.3890380859,-89.1009829667,58889.3890380859,nan,58889.3890380859,nan,58889.3890380859,-219.0423361754
59127.8076171875,-89.1389996258,59127.8076171875,nan,59127.8076171875,nan,59127.8076171875,-219.4022947917
59366.2261962891,-89.1760318104,59366.2261962891,nan,59366.2261962891,nan,59366.2261962891,-219.7630587345
59604.6447753906,-89.2118779161,59604.6447753906,nan,59604.6447753906,nan,59604.6447753906,-220.1247043226
59843.0633544922,-89.2463243406,59843.0633544922,nan,59843.0633544922,nan,59843.0633544922,-220.4866864283
60081.4819335937,-89.2791475435,60081.4819335937,nan,60081.4819335937,nan,60081.4819335937,-220.8477662054
60319.9005126953,-89.3101165332,60319.9005126953,nan,60319.9005126953,nan,60319.9005126953,-221.2059543309
60558.3190917969,-89.3389957661,60558.3190917969,nan,60558.3190917969,nan,60558.3190917969,-221.5584763434
60796.7376708984,-89.3655484309,60796.7376708984,nan,60796.7376708984,nan,60796.7376708984,-221.9017689987
61035.15625,-89.3895400735,61035.15625,nan,61035.15625,nan,61035.15625,-222.2315186361
61273.5748291016,-89.4107424990,61273.5748291016,nan,61273.5748291016,nan,61273.5748291016,-222.5427535735
